panel,tenure,supersector,ref_date,emp_active_prior,emp_active_current,emp_qualified_prior,emp_qualified_current,emp_active_diff,emp_qualified_diff,emp_active_growth,emp_qualified_growth,emp_active_index,emp_qualified_index
0,3,80,2021-02-12,58667.0,58979.0,40899.0,41847.0,312.0,948.0,0.005318151601411356,0.023179050832538694,104.65128414336071,95.13821599565695
0,3,80,2021-03-12,59443.0,60786.0,42463.0,43197.0,1343.0,734.0,0.02259307235502919,0.017285636907425288,107.01567817805837,96.78274065337807
0,3,80,2021-04-12,66240.0,67315.0,47675.0,48285.0,1075.0,610.0,0.016228864734299516,0.012794965915049817,108.75242114365939,98.02107252120315
0,3,80,2021-05-12,68991.0,69814.0,49723.0,50380.0,823.0,657.0,0.01192909220043194,0.013213201134283934,110.04973880250233,99.31624466782405
0,3,80,2021-06-12,71369.0,73635.0,51634.0,52186.0,2266.0,552.0,0.0317504799002368,0.010690630204903746,113.54387082237749,100.37799791290752
0,3,80,2021-07-12,76588.0,77378.0,54350.0,54686.0,790.0,336.0,0.01031493184310858,0.006182152713891444,114.71506811111306,100.99855002511977
0,3,80,2021-08-12,79168.0,80203.0,56056.0,56166.0,1035.0,110.0,0.013073464025869038,0.0019623233908948193,116.21479142728876,101.19674184228053
0,3,80,2021-09-12,81416.0,81444.0,57172.0,57710.0,28.0,538.0,0.0003439127444237005,0.009410200797593228,116.25475917515118,102.14902350307857
0,3,80,2021-10-12,84269.0,85198.0,59857.0,60294.0,929.0,437.0,0.011024220057197782,0.007300733414638221,117.53637722299459,102.89478629224018
0,3,80,2021-11-12,86235.0,86342.0,61603.0,61694.0,107.0,91.0,0.0012407955006667826,0.0014772007856760222,117.68221583101754,103.04678255139305
0,3,80,2021-12-12,87218.0,87493.0,62675.0,62228.0,275.0,-447.0,0.0031530188722511407,-0.007132030315117671,118.05327007846107,102.31184977436116
0,3,80,2022-01-12,89744.0,88887.0,64112.0,62496.0,-857.0,-1616.0,-0.009549384917097522,-0.025205889693037185,116.92593396175978,99.73298857465804
0,3,80,2022-02-12,89183.0,89796.0,63332.0,64416.0,613.0,1084.0,0.006873507282778108,0.017116149813680287,117.72962522039158,101.44003334846794
0,3,80,2022-03-12,90532.0,92837.0,65434.0,66272.0,2305.0,838.0,0.025460610612821986,0.01280679768927469,120.72709336572143,102.73915533315505
0,3,80,2022-04-12,101561.0,102422.0,73279.0,73753.0,861.0,474.0,0.00847766367010959,0.006468428881398491,121.75057705914594,103.40371625276252
0,3,80,2022-05-12,104135.0,105670.0,75382.0,75749.0,1535.0,367.0,0.014740481106256302,0.004868536255339471,123.54523913996209,103.90714099427593
0,3,80,2022-06-12,107475.0,109488.0,77325.0,77212.0,2013.0,-113.0,0.01872993719469644,-0.0014613643711606855,125.85923370975733,103.7552948005177
0,3,80,2022-07-12,112728.0,112887.0,79786.0,79547.0,159.0,-239.0,0.001410474771130509,-0.0029955129972676913,126.03675498361878,103.44449446640742
0,3,80,2022-08-12,114134.0,115170.0,80878.0,80730.0,1036.0,-148.0,0.009077049783587712,-0.0018299166646059497,127.1807968831669,103.2551996621216
0,3,80,2022-09-12,115885.0,115811.0,81757.0,82115.0,-74.0,358.0,-0.0006385640937135954,0.0043788299472828016,127.09958379286745,103.70733662261478
0,3,80,2022-10-12,119000.0,118877.0,84593.0,84707.0,-123.0,114.0,-0.0010336134453781513,0.0013476292364616458,126.9682119541572,103.84709566148298
0,3,80,2022-11-12,120157.0,120169.0,86057.0,85761.0,12.0,-296.0,0.00009986933761661826,-0.003439580742995921,126.98089218538342,103.48990519102968
0,3,80,2022-12-12,121585.0,120395.0,87193.0,85758.0,-1190.0,-1435.0,-0.009787391536784965,-0.0164577431674561,125.73808047587478,101.78669491097132
0,3,80,2023-01-12,122753.0,120529.0,87602.0,85448.0,-2224.0,-2154.0,-0.018117683478204197,-0.024588479715075,123.45999773265592,99.28391482788838
0,3,80,2023-02-12,120204.0,120673.0,86217.0,86362.0,469.0,145.0,0.0039017004425809455,0.0016818028927009755,123.94170166045049,99.45089080304463
0,3,80,2023-03-12,120993.0,122888.0,87211.0,87604.0,1895.0,393.0,0.01566206309455919,0.004506312277121005,125.88288441190349,99.89904757324099
0,3,80,2023-04-12,131220.0,130381.0,94397.0,94244.0,-839.0,-153.0,-0.0063938424020728545,-0.001620814220790915,125.07800908785542,99.73712977629081
0,3,80,2023-05-12,132242.0,134592.0,96153.0,96468.0,2350.0,315.0,0.0177704511426022,0.0032760288290536958,127.3007017373651,100.06387148876502
0,3,80,2023-06-12,136527.0,138388.0,98459.0,97849.0,1861.0,-610.0,0.013631003391270591,-0.0061954722270183525,129.03593803445824,99.44392855202842
0,3,80,2023-07-12,141136.0,139849.0,100173.0,99194.0,-1287.0,-979.0,-0.009118864074367985,-0.009773092549888692,127.85927685481344,98.47205383476494
0,3,80,2023-08-12,140947.0,142553.0,100841.0,100581.0,1606.0,-260.0,0.011394353906078172,-0.0025783163594173004,129.3161507054724,98.21816172741734
0,3,80,2023-09-12,144600.0,144152.0,102616.0,103437.0,-448.0,821.0,-0.00309820193637621,0.008000701644967646,128.91550315695198,99.00397593551557
0,3,80,2023-10-12,146907.0,147050.0,105716.0,105446.0,143.0,-270.0,0.0009734049432634251,-0.002554012637632903,129.04099014498826,98.75111852980037
0,3,80,2023-11-12,147960.0,147768.0,106734.0,106065.0,-192.0,-669.0,-0.0012976480129764801,-0.006267918376524819,128.87354036053412,98.13215457926505
0,3,80,2023-12-12,149475.0,148182.0,107614.0,106605.0,-1293.0,-1009.0,-0.008650275965880583,-0.009376103480959727,127.75874867171544,97.21205734312034
0,3,80,2024-01-12,150688.0,149448.0,108688.0,106034.0,-1240.0,-2654.0,-0.008228923338288384,-0.024418519063742088,126.70743172310024,94.83828286766176
0,3,80,2024-02-12,149024.0,149876.0,107333.0,108428.0,852.0,1095.0,0.005717199914107795,0.010201895036941109,127.43184344086436,95.80581307496138
0,3,80,2024-03-12,150427.0,151762.0,109434.0,110075.0,1335.0,641.0,0.008874736583193177,0.005857411773306285,128.56276748371275,96.36698717241784
0,3,80,2024-04-12,162248.0,162978.0,118833.0,118274.0,730.0,-559.0,0.004499285045116119,-0.0047040805163548844,129.14120802081098,95.91366910564025
0,3,80,2024-05-12,164801.0,167439.0,120486.0,120791.0,2638.0,305.0,0.01600718442242462,0.0025314144381919893,131.2083951541348,96.15646635243425
0,3,80,2024-06-12,169164.0,170453.0,122395.0,121782.0,1289.0,-613.0,0.007619824548958407,-0.00500837452510315,132.20818010455972,95.67487875593078
0,3,80,2024-07-12,173919.0,174738.0,124514.0,122991.0,819.0,-1523.0,0.004709088713711555,-0.012231556290858859,132.8307601533504,94.50462609080652
0,3,80,2024-08-12,176310.0,176413.0,124858.0,125070.0,103.0,212.0,0.0005841982871079349,0.0016979288471703855,132.90835965590725,94.66508822163716
0,3,80,2024-09-12,178267.0,176801.0,126651.0,128341.0,-1466.0,1690.0,-0.008223619626739665,0.013343755675044018,131.81537186088318,95.92827602982317
0,3,80,2024-10-12,180361.0,181938.0,131339.0,130769.0,1577.0,-570.0,0.008743575384922462,-0.004339914267658502,132.9679095016404,95.51195553600947
0,3,80,2024-11-12,183858.0,182565.0,132607.0,131547.0,-1293.0,-1060.0,-0.0070326012466142345,-0.00799354483549134,132.0327992155195,94.74847643710692
0,3,80,2024-12-12,185105.0,180323.0,133418.0,130402.0,-4782.0,-3016.0,-0.025833986115988222,-0.02260564541516137,128.6218657137307,92.6066259751429
0,3,80,2025-01-12,183156.0,180323.0,132646.0,128887.0,-2833.0,-3759.0,-0.01546768874620542,-0.02833858540777709,126.63238272891451,89.98228519562025
0,3,80,2025-02-12,180536.0,179699.0,130466.0,130832.0,-837.0,366.0,-0.004636194443213542,0.0028053285913571353,126.04529037977584,90.23471507299517
0,3,80,2025-03-12,179846.0,180970.0,131880.0,132134.0,1124.0,254.0,0.0062497914882733005,0.0019259933272672127,126.83304716272828,90.40850653211363
0,3,80,2025-04-12,192095.0,193817.0,141627.0,141249.0,1722.0,-378.0,0.00896431453187225,-0.0026689826092482364,127.97001849053076,90.16720780045131
0,3,80,2025-05-12,196340.0,198046.0,144039.0,143949.0,1706.0,-90.0,0.008689008862177855,-0.000624830774998438,129.08195111528804,90.11086855412191
0,3,80,2025-06-12,199818.0,200586.0,145897.0,144528.0,768.0,-1369.0,0.0038434975828003483,-0.00938333207673907,129.5780772823828,89.2653283507552
0,3,80,2025-07-12,205784.0,205984.0,148768.0,147689.0,200.0,-1079.0,0.0009718928585312755,-0.007252903850290385,129.70401329031574,88.61789550706257
0,3,80,2025-08-12,209423.0,209455.0,150825.0,151544.0,32.0,719.0,0.0001528007907440921,0.004767114205204708,129.7238321661092,89.04034713556965
0,3,80,2025-09-12,212418.0,211367.0,154104.0,155150.0,-1051.0,1046.0,-0.004947791618412752,0.006787623942272751,129.08198567660932,89.64471952761531
0,3,80,2025-10-12,215939.0,217529.0,159029.0,160812.0,1590.0,1783.0,0.007363190530659121,0.011211791560029931,130.032440931222,90.64979743741627
0,3,80,2025-11-12,220122.0,216866.0,163310.0,164452.0,-3256.0,1142.0,-0.014791797276056005,0.006992835711224052,128.10902742565665,91.28369657815185
0,3,80,2025-12-12,219740.0,219860.0,166728.0,164792.0,120.0,-1936.0,0.0005460999362883408,-0.011611726884506502,128.17898775737174,90.22373522447819
0,6,00,2019-07-12,412474.0,419640.0,308333.0,311012.0,7166.0,2679.0,0.017373216251206136,0.008688658041792478,100.0,100.0
0,6,00,2019-08-12,432873.0,438217.0,320756.0,323189.0,5344.0,2433.0,0.012345422329413014,0.007585204953297834,101.23454223294131,100.75852049532979
0,6,00,2019-09-12,450110.0,447147.0,332062.0,332665.0,-2963.0,603.0,-0.006582835306924974,0.0018159259415410375,100.56813191404991,100.94149050652857
0,6,00,2019-10-12,464063.0,467899.0,345207.0,348414.0,3836.0,3207.0,0.008266119039871742,0.00929007812703682,101.39944006406898,101.87924483959378
0,6,00,2019-11-12,481697.0,480645.0,358921.0,360589.0,-1052.0,1668.0,-0.002183945509313946,0.00464726221090435,101.17798921229411,102.35270440421229
0,6,00,2019-12-12,492040.0,497013.0,369053.0,368349.0,4973.0,-704.0,0.010106901877896106,-0.001907585089404503,102.20058522146557,102.15745791143061
0,6,00,2020-01-12,514598.0,513486.0,381508.0,381245.0,-1112.0,-263.0,-0.0021609100696077326,-0.0006893695545047548,101.9797389477407,102.08703367018086
0,6,00,2020-02-12,525863.0,529835.0,391087.0,397395.0,3972.0,6308.0,0.007553298102357458,0.016129403431972937,102.75002231641359,103.73363662142063
0,6,00,2020-03-12,541332.0,546240.0,406602.0,398762.0,4908.0,-7840.0,0.009066524794396045,-0.01928175463967221,103.68160794137009,101.73347009220548
0,6,00,2020-04-12,561527.0,525076.0,410385.0,323094.0,-36451.0,-87291.0,-0.06491406468433397,-0.212705142731825,96.95121333688823,80.09423781563908
0,6,00,2020-05-12,534256.0,541782.0,329484.0,367770.0,7526.0,38286.0,0.01408687969812225,0.11619987617001129,98.31695341575195,89.40117833174777
0,6,00,2020-06-12,550734.0,568641.0,374103.0,397256.0,17907.0,23153.0,0.032514789353844144,0.0618893727128625,101.51370844597682,94.9341611784904
0,6,00,2020-07-12,622610.0,632190.0,435776.0,441430.0,9580.0,5654.0,0.01538683927338141,0.012974555735056542,103.07568356187997,96.16588974386156
0,6,00,2020-08-12,645862.0,651323.0,452767.0,458898.0,5461.0,6131.0,0.008455366626307168,0.01354118122566353,103.9472262566529,97.46808948461036
0,6,00,2020-09-12,667185.0,670793.0,470723.0,476804.0,3608.0,6081.0,0.005407795439046141,0.012918425485901474,104.50935159270509,98.72722373587047
0,6,00,2020-10-12,685547.0,693628.0,488071.0,497316.0,8081.0,9245.0,0.01178766736635125,0.01894191623759658,105.74127306595298,100.59730653824579
0,6,00,2020-11-12,712557.0,714796.0,509987.0,513323.0,2239.0,3336.0,0.0031422047639697594,0.006541343210709293,106.07353379792906,101.25534804638538
0,6,00,2020-12-12,729864.0,738248.0,524789.0,520507.0,8384.0,-4282.0,0.011487071564017405,-0.00815946980596011,107.29200807171408,100.42915809130892
0,6,00,2021-01-12,759491.0,748292.0,537702.0,525834.0,-11199.0,-11868.0,-0.01474540185466319,-0.02207170514522914,105.70994429690288,98.21251532593395
0,6,00,2021-02-12,755493.0,763438.0,537191.0,547370.0,7945.0,10179.0,0.010516311865232372,0.018948567641676798,106.82162303838545,100.07350181584663
0,6,00,2021-03-12,773846.0,798259.0,557936.0,570739.0,24413.0,12803.0,0.03154762058600807,0.0229470763671819,110.19159107238204,102.3698961043462
0,6,00,2021-04-12,817556.0,833474.0,587591.0,596359.0,15918.0,8768.0,0.01947022589278288,0.01492194400526897,112.33704624204648,103.89745396184044
0,6,00,2021-05-12,841677.0,855653.0,606616.0,619243.0,13976.0,12627.0,0.016604944652164666,0.02081547469898585,114.20239667728329,106.06012878607218
0,6,00,2021-06-12,866093.0,898263.0,629354.0,644006.0,32170.0,14652.0,0.03714381711894681,0.023281015136155485,118.44430961400974,108.52931624968333
0,6,00,2021-07-12,966882.0,979309.0,697093.0,703476.0,12427.0,6383.0,0.012852654201857104,0.009156597469778064,119.9666333676563,109.52307551225195
0,6,00,2021-08-12,1000299.0,1013641.0,721295.0,720761.0,13342.0,-534.0,0.013338011934431605,-0.0007403350917447092,121.56674975524766,109.44199173609441
0,6,00,2021-09-12,1034345.0,1039032.0,737925.0,739990.0,4687.0,2065.0,0.004531370094117533,0.002798387369990175,122.11761368952767,109.74825282351529
0,6,00,2021-10-12,1068589.0,1076871.0,763035.0,767434.0,8282.0,4399.0,0.007750407312820925,0.005765135282129915,123.06407493569122,110.38096634802027
0,6,00,2021-11-12,1090609.0,1093127.0,781566.0,782466.0,2518.0,900.0,0.002308801779556193,0.0011515342274356869,123.34820549090217,110.50807380882743
0,6,00,2021-12-12,1107963.0,1119591.0,797042.0,794153.0,11628.0,-2889.0,0.010494935300186017,-0.003624652151329541,124.64273692692322,110.10752048135699
0,6,00,2022-01-12,1147215.0,1134627.0,815856.0,788032.0,-12588.0,-27824.0,-0.01097265987630915,-0.03410405757878841,123.27507456857182,106.35240726300314
0,6,00,2022-02-12,1139535.0,1152794.0,804132.0,817933.0,13259.0,13801.0,0.011635447792301246,0.017162605144429025,124.70943526280651,108.17769163501758
0,6,00,2022-03-12,1162429.0,1188801.0,831747.0,840837.0,26372.0,9090.0,0.022686977011069063,0.010928804071430374,127.53871535367722,109.35994443179631
0,6,00,2022-04-12,1213352.0,1224309.0,862100.0,866419.0,10957.0,4319.0,0.009030355576947167,0.005009859645052778,128.69043530314795,109.9078224041904
0,6,00,2022-05-12,1230540.0,1250342.0,878302.0,885291.0,19802.0,6989.0,0.01609212215775188,0.00795739961880993,130.76133750858048,110.78240286829373
0,6,00,2022-06-12,1260693.0,1286343.0,898140.0,907605.0,25650.0,9465.0,0.020345952583222086,0.010538446121985437,133.42180148124876,111.94987725218535
0,6,00,2022-07-12,1372948.0,1370205.0,975882.0,970802.0,-2743.0,-5080.0,-0.001997890670294869,-0.005205547392000263,133.15523930885544,111.36711686062048
0,6,00,2022-08-12,1386782.0,1397933.0,989064.0,982835.0,11151.0,-6229.0,0.008040917750590936,-0.006297873545089094,134.2259296361982,110.66574084155111
0,6,00,2022-09-12,1414787.0,1404615.0,1000025.0,993396.0,-10172.0,-6629.0,-0.007189774856568515,-0.006628834279143021,133.26087542220034,109.93215598513389
0,6,00,2022-10-12,1443911.0,1433304.0,1022417.0,1014175.0,-10607.0,-8242.0,-0.007346020634235766,-0.008061290060709084,132.28193828161255,109.0459609887386
0,6,00,2022-11-12,1441212.0,1437553.0,1029239.0,1021378.0,-3659.0,-7861.0,-0.0025388353691198798,-0.0076376818212290825,131.94609621800745,108.21310263481645
0,6,00,2022-12-12,1452637.0,1448627.0,1037146.0,1023757.0,-4010.0,-13389.0,-0.0027604969445222723,-0.012909465012640458,131.581859422556,106.81612937244303
0,6,00,2023-01-12,1475420.0,1447177.0,1045447.0,1005661.0,-28243.0,-39786.0,-0.01914234590828374,-0.038056448581324544,129.06307395423426,102.75108683732455
0,6,00,2023-02-12,1444174.0,1445352.0,1019138.0,1022094.0,1178.0,2956.0,0.0008156911840263016,0.0029004904144482885,129.16834956584208,103.04911537977036
0,6,00,2023-03-12,1451253.0,1472052.0,1035648.0,1037719.0,20799.0,2071.0,0.014331753319372984,0.0019997141886046225,131.01955848849025,103.2551841579184
0,6,00,2023-04-12,1490876.0,1483283.0,1055949.0,1050671.0,-7593.0,-5278.0,-0.00509297889294616,-0.004998347458068524,130.35227864254526,102.7390788706503
0,6,00,2023-05-12,1488106.0,1516367.0,1061828.0,1066643.0,28261.0,4815.0,0.018991254655246332,0.004534632727711079,132.82783196113746,103.20496286011208
0,6,00,2023-06-12,1522810.0,1544180.0,1078444.0,1084704.0,21370.0,6260.0,0.014033267446365601,0.005804659305443769,134.69184045136905,103.80403250814598
0,6,00,2023-07-12,1631511.0,1619482.0,1153535.0,1141612.0,-12029.0,-11923.0,-0.007372919949666291,-0.010336053955883436,133.69876829384785,102.73110842730351
0,6,00,2023-08-12,1630097.0,1644895.0,1161835.0,1152796.0,14798.0,-9039.0,0.00907798738357288,-0.007779934328024203,134.91248402561865,101.93186715029397
0,6,00,2023-09-12,1664948.0,1644315.0,1172120.0,1163186.0,-20633.0,-8934.0,-0.012392579227699603,-0.007622086475787462,133.2405703785254,101.15493364423594
0,6,00,2023-10-12,1677515.0,1676102.0,1190788.0,1180848.0,-1413.0,-9940.0,-0.0008423173563276632,-0.008347413645417991,133.1283395335286,100.31055157083269
0,6,00,2023-11-12,1690490.0,1680887.0,1199565.0,1186784.0,-9603.0,-12781.0,-0.005680601482410425,-0.010654695660510268,132.37209049062358,99.24177317230755
0,6,00,2023-12-12,1698582.0,1690764.0,1205297.0,1189714.0,-7818.0,-15583.0,-0.0046026626915862765,-0.012928763615938645,131.7628264083151,97.95869974613618
0,6,00,2024-01-12,1720431.0,1692529.0,1213759.0,1170416.0,-27902.0,-43343.0,-0.01621802908689741,-0.03570972491244143,129.62589305705322,94.46062152542122
0,6,00,2024-02-12,1692860.0,1693163.0,1186645.0,1191001.0,303.0,4356.0,0.0001789870396843212,0.0036708535408652124,129.64909441191793,94.80737263242013
0,6,00,2024-03-12,1703254.0,1717500.0,1208567.0,1214821.0,14246.0,6254.0,0.008363990338493261,0.0051747234534783755,130.73347818497365,95.29797456714378
0,6,00,2024-04-12,1736712.0,1746203.0,1234071.0,1232271.0,9491.0,-1800.0,0.005464924524043135,-0.0014585870667084796,131.44792677602018,95.15897417395665
0,6,00,2024-05-12,1752571.0,1782468.0,1245157.0,1250398.0,29897.0,5241.0,0.017058937983111668,0.00420910776713298,133.6902888069009,95.55950855126466
0,6,00,2024-06-12,1796085.0,1800462.0,1265331.0,1271690.0,4377.0,6359.0,0.002436967070044012,0.005025562481279602,134.01608763830797,96.03974883216941
0,6,00,2024-07-12,1900259.0,1912189.0,1350098.0,1339455.0,11930.0,-10643.0,0.006278091565412925,-0.007883131446754236,134.85745290773968,95.28265486801214
0,6,00,2024-08-12,1939133.0,1940667.0,1364702.0,1354547.0,1534.0,-10155.0,0.0007910751866942598,-0.0074411849619917024,134.96413529247576,94.57363900946966
0,6,00,2024-09-12,1966694.0,1939571.0,1377877.0,1370863.0,-27123.0,-7014.0,-0.013791164258395053,-0.0050904398578392705,133.102822733665,94.09221758795493
0,6,00,2024-10-12,1978240.0,1988352.0,1401641.0,1391897.0,10112.0,-9744.0,0.005111614364283403,-0.006951851436994209,133.78319303427705,93.43810246990614
0,6,00,2024-11-12,2014913.0,1993697.0,1415900.0,1403552.0,-21216.0,-12348.0,-0.010529486881071292,-0.008720954869694188,132.3745246583148,92.62323299515623
0,6,00,2024-12-12,2016773.0,2008239.0,1423315.0,1407018.0,-8534.0,-16297.0,-0.004231512421080608,-0.01145003038680826,131.8143802129885,91.56269416283727
0,6,00,2025-01-12,2045241.0,2011724.0,1436226.0,1391934.0,-33517.0,-44292.0,-0.016387799775185417,-0.030839157625610455,129.65423254256788,88.73897780492398
0,6,00,2025-02-12,2018359.0,2008531.0,1412479.0,1415327.0,-9828.0,2848.0,-0.00486930224008712,0.0020163131628859613,129.0229068976116,88.91790337393309
0,6,00,2025-03-12,2021416.0,2037022.0,1433597.0,1440045.0,15606.0,6448.0,0.007720330698876431,0.004497777269344174,130.01900640659153,89.3178362985661
0,6,00,2025-04-12,2066564.0,2084522.0,1467256.0,1468155.0,17958.0,899.0,0.008689786524878979,0.0006127083481001271,131.14884381644166,89.3725620825005
0,6,00,2025-05-12,2097067.0,2121568.0,1486054.0,1496679.0,24501.0,10625.0,0.011683460757333933,0.007149807476713498,132.68111618654078,90.011558695091
0,6,00,2025-06-12,2140349.0,2155311.0,1516484.0,1521313.0,14962.0,4829.0,0.006990448753918169,0.003184339564413472,133.6086167298554,90.29818606269832
0,6,00,2025-07-12,2265931.0,2273362.0,1608122.0,1598226.0,7431.0,-9896.0,0.003279446726312496,-0.006153761965821001,134.04677907059727,89.74251251972305
0,6,00,2025-08-12,2302930.0,2302324.0,1625663.0,1617807.0,-606.0,-7856.0,-0.00026314303951922115,-0.004832489882589442,134.01150559371487,89.30883273593334
0,6,00,2025-09-12,2330521.0,2307644.0,1641983.0,1631914.0,-22877.0,-10069.0,-0.009816259969337328,-0.006132219395694109,132.69601381592466,88.76117137962325
0,6,00,2025-10-12,2352529.0,2362119.0,1669949.0,1671858.0,9590.0,1909.0,0.004076464094597772,0.001143148682983732,133.23694435174153,88.86263859578595
0,6,00,2025-11-12,2392484.0,2353933.0,1700279.0,1696861.0,-38551.0,-3418.0,-0.016113378396678934,-0.002010258316429245,131.09004705098468,88.68400173752894
0,6,00,2025-12-12,2382181.0,2390350.0,1722112.0,1694357.0,8169.0,-27755.0,0.0034292104588190403,-0.016116837929240374,131.53958241137897,87.25469605460871
0,6,10,2019-07-12,640.0,633.0,483.0,470.0,-7.0,-13.0,-0.0109375,-0.026915113871635612,100.0,100.0
0,6,10,2019-08-12,638.0,645.0,474.0,487.0,7.0,13.0,0.0109717868338558,0.027426160337552744,101.09717868338556,102.74261603375527
0,6,10,2019-09-12,682.0,683.0,518.0,495.0,1.0,-23.0,0.001466275659824047,-0.0444015444015444,101.2454150157659,98.18068520600166
0,6,10,2019-10-12,726.0,719.0,539.0,547.0,-7.0,8.0,-0.009641873278236915,0.014842300556586271,100.26921955418138,99.63791244468072
0,6,10,2019-11-12,736.0,734.0,562.0,579.0,-2.0,17.0,-0.002717391304347826,0.030249110320284697,99.99674884887109,102.65187065030273
0,6,10,2019-12-12,750.0,749.0,588.0,591.0,-1.0,3.0,-0.0013333333333333333,0.00510204081632653,99.86341985040595,103.17560468423284
0,6,10,2020-01-12,825.0,857.0,659.0,667.0,32.0,8.0,0.03878787878787879,0.012139605462822459,103.73691007490653,104.42811581848758
0,6,10,2020-02-12,871.0,864.0,678.0,683.0,-7.0,5.0,-0.008036739380022962,0.007374631268436578,102.90320356454563,105.19823466670653
0,6,10,2020-03-12,878.0,882.0,694.0,675.0,4.0,-19.0,0.004555808656036446,-0.027377521613832854,103.37201087007888,102.31816772338172
0,6,10,2020-04-12,914.0,850.0,698.0,635.0,-64.0,-63.0,-0.0700218818380744,-0.09025787965616046,96.13370813957007,93.08314685436588
0,6,10,2020-05-12,892.0,893.0,672.0,702.0,1.0,30.0,0.0011210762331838565,0.044642857142857144,96.24148135497319,97.23864448179292
0,6,10,2020-06-12,909.0,920.0,715.0,683.0,11.0,-32.0,0.0121012101210121,-0.044755244755244755,97.40611974320719,92.88670514834206
0,6,10,2020-07-12,976.0,965.0,731.0,705.0,-11.0,-26.0,-0.011270491803278689,-0.03556771545827633,96.30830486905218,89.58293724976903
0,6,10,2020-08-12,988.0,975.0,719.0,694.0,-13.0,-25.0,-0.013157894736842105,-0.03477051460361613,95.04109033130149,86.4680924218911
0,6,10,2020-09-12,1006.0,1013.0,720.0,741.0,7.0,21.0,0.006958250497017893,0.029166666666666667,95.70241004533638,88.99007845086292
0,6,10,2020-10-12,1047.0,1055.0,761.0,771.0,8.0,10.0,0.007640878701050621,0.013140604467805518,96.43366055189101,90.1594618733447
0,6,10,2020-11-12,1112.0,1090.0,814.0,793.0,-22.0,-21.0,-0.019784172661870502,-0.025798525798525797,94.5258003611162,87.833480670224
0,6,10,2020-12-12,1102.0,1100.0,804.0,810.0,-2.0,6.0,-0.0018148820326678765,0.007462686567164179,94.35424718441725,88.48895440656895
0,6,10,2021-01-12,1099.0,1109.0,813.0,807.0,10.0,-6.0,0.009099181073703366,-0.007380073800738007,95.21279356462122,87.83589939249833
0,6,10,2021-02-12,1118.0,1113.0,817.0,817.0,-5.0,0.0,-0.004472271914132379,0.0,94.78697606209609,87.83589939249833
0,6,10,2021-03-12,1102.0,1129.0,819.0,862.0,27.0,43.0,0.024500907441016333,0.052503052503052504,97.10934298920732,92.44755222995552
0,6,10,2021-04-12,1154.0,1211.0,884.0,915.0,57.0,31.0,0.049393414211438474,0.03506787330316742,101.9059049912739,95.68949127874356
0,6,10,2021-05-12,1235.0,1259.0,937.0,949.0,24.0,12.0,0.019433198380566803,0.012806830309498399,103.88626265912053,96.91497035595266
0,6,10,2021-06-12,1302.0,1330.0,963.0,991.0,28.0,28.0,0.021505376344086023,0.029075804776739357,106.12037583458549,99.73285111396582
0,6,10,2021-07-12,1584.0,1631.0,1232.0,1235.0,47.0,3.0,0.029671717171717172,0.002435064935064935,109.26914961250563,99.97570708258749
0,6,10,2021-08-12,1670.0,1706.0,1281.0,1299.0,36.0,18.0,0.02155688622754491,0.01405152224824356,111.62465223888299,101.38051795494233
0,6,10,2021-09-12,1751.0,1783.0,1341.0,1375.0,32.0,34.0,0.018275271273557967,0.02535421327367636,113.66462303936513,103.95094122896774
0,6,10,2021-10-12,1838.0,1838.0,1415.0,1414.0,0.0,-1.0,0.0,-0.0007067137809187279,113.66462303936513,103.87747766626174
0,6,10,2021-11-12,1840.0,1882.0,1423.0,1445.0,42.0,22.0,0.02282608695652174,0.015460295151089248,116.25914160874196,105.48345413053283
0,6,10,2021-12-12,1978.0,1998.0,1511.0,1523.0,20.0,12.0,0.010111223458038422,0.007941760423560556,117.43466376858767,106.32117845188718
0,6,10,2022-01-12,2000.0,2011.0,1550.0,1484.0,11.0,-66.0,0.0055,-0.04258064516129032,118.08055441931491,101.79395407909715
0,6,10,2022-02-12,2033.0,2042.0,1501.0,1544.0,9.0,43.0,0.004426955238563699,0.028647568287808126,118.60329174827397,104.7101033298641
0,6,10,2022-03-12,2023.0,2075.0,1550.0,1582.0,52.0,32.0,0.02570439940682155,0.02064516129032258,121.6519181303354,106.87186030183548
0,6,10,2022-04-12,2083.0,2113.0,1633.0,1647.0,30.0,14.0,0.014402304368698993,0.008573178199632579,123.40398608228453,107.78809180472936
0,6,10,2022-05-12,2154.0,2221.0,1673.0,1714.0,67.0,41.0,0.031104921077065924,0.024506873879258817,127.24245732996935,110.42964097627383
0,6,10,2022-06-12,2344.0,2385.0,1774.0,1868.0,41.0,94.0,0.01749146757679181,0.05298759864712514,129.46811464674784,116.28104247107076
0,6,10,2022-07-12,2598.0,2608.0,2059.0,2091.0,10.0,32.0,0.003849114703618168,0.015541525012141816,129.96645227048433,118.08822720107281
0,6,10,2022-08-12,2638.0,2680.0,2117.0,2131.0,42.0,14.0,0.01592115238817286,0.006613131790269249,132.0356679624329,118.8691602104328
0,6,10,2022-09-12,2693.0,2713.0,2146.0,2166.0,20.0,20.0,0.007426661715558856,0.009319664492078284,133.01625220277776,119.9769809020491
0,6,10,2022-10-12,2872.0,2890.0,2280.0,2312.0,18.0,32.0,0.006267409470752089,0.014035087719298246,133.8499195215974,121.66086835330594
