ref_date,ces_nsa_level,ces_nsa_diff,ces_nsa_growth,ces_nsa_index,ces_sa_level,ces_sa_diff,ces_sa_growth,ces_sa_index
2022-10-12,132280000.0,904000.0,0.006881013274875168,104.30120244431306,131604000.0,371000.0,0.00282703283472907,102.76103320111203
2022-11-12,132701000.0,421000.0,0.0031826428787420625,104.63315592351667,131836000.0,232000.0,0.0017628643506276405,102.94218696317591
2022-12-12,132565000.0,-136000.0,-0.00102486040044913,104.52592154543665,131963000.0,127000.0,0.0009633180618344003,103.04135303120228
2023-01-12,130314000.0,-2251000.0,-0.01698034926262588,102.75103489059731,132288000.0,325000.0,0.002462811545660526,103.29512446512798
2023-02-12,131014000.0,700000.0,0.005371640806053072,103.30297654247984,132538000.0,250000.0,0.0018898161586840831,103.49033326045547
2023-03-12,131367000.0,353000.0,0.002694368540766636,103.58131283264345,132586000.0,48000.0,0.000362160286106626,103.52781334915835
2023-04-12,132189000.0,822000.0,0.006257279225376236,104.22945002956834,132753000.0,167000.0,0.0012595598328631983,103.6582128244371
2023-05-12,133071000.0,882000.0,0.006672264711889794,104.9248965109403,132919000.0,166000.0,0.0012504425512041158,103.78783146453456
2023-06-12,134083000.0,1012000.0,0.007604962764238639,105.72284644194761,133089000.0,170000.0,0.0012789744129883614,103.92057344535726
2023-07-12,134158000.0,75000.0,0.0005593550263642669,105.78198304750643,133199000.0,110000.0,0.0008265145879824779,104.00646531530136
2023-08-12,134063000.0,-95000.0,-0.0007081202760923687,105.70707668046524,133307000.0,108000.0,0.0008108168980247599,104.09079551488283
2023-09-12,133559000.0,-504000.0,-0.003759426538269321,105.30967869110984,133396000.0,89000.0,0.0006676318572918151,104.16028984601941
2023-10-12,134181000.0,622000.0,0.004657117828075982,105.80011827321114,133513000.0,117000.0,0.0008770877687486881,104.25164756223269
2023-11-12,134458000.0,277000.0,0.0020643757312883344,106.0185294697418,133610000.0,97000.0,0.0007265210129350699,104.32738857481974
2023-12-12,134432000.0,-26000.0,-0.00019336893304972556,105.99802877981472,133823000.0,213000.0,0.0015941920514931517,104.49370646843876
2024-01-12,131909000.0,-2523000.0,-0.01876785289216853,104.0086733688153,133896000.0,73000.0,0.0005454966635032842,104.55070743667439
2024-02-12,132520000.0,611000.0,0.004631981138512156,104.49043958210136,134047000.0,151000.0,0.0011277409332616358,104.6686135490522
2024-03-12,132995000.0,475000.0,0.003584364624207667,104.86497141730734,134216000.0,169000.0,0.0012607518258521265,104.80057469469355
2024-04-12,133804000.0,809000.0,0.006082935448701079,105.5028582692687,134345000.0,129000.0,0.0009611372712642308,104.90130243308253
2024-05-12,134665000.0,861000.0,0.006434785208215001,106.18174650108418,134505000.0,160000.0,0.0011909635639584652,105.02623606209211
2024-06-12,135537000.0,872000.0,0.006475327664946348,106.86930810171495,134571000.0,66000.0,0.0004906880785100926,105.07777118405859
2024-07-12,135580000.0,43000.0,0.00031725654249393153,106.90321308890202,134611000.0,40000.0,0.0002972408617012581,105.10900459131098
2024-08-12,135474000.0,-106000.0,-0.0007818262280572355,106.81963335304555,134644000.0,33000.0,0.0002451508420559984,105.1347721522942
2024-09-12,135037000.0,-437000.0,-0.003225711206578384,106.47506406465604,134852000.0,208000.0,0.0015448144737233,105.29718587000667
2024-10-12,135508000.0,471000.0,0.003487932936898776,106.84644194756557,134851000.0,-1000.0,-7.415537033191944e-6,105.29640503482536
2024-11-12,135893000.0,385000.0,0.0028411606694807687,107.15000985610095,135095000.0,244000.0,0.0018094044538045696,105.48692881906499
2024-12-12,136080000.0,187000.0,0.001376082653263965,107.29745712596099,135382000.0,287000.0,0.0021244309559939304,105.71102851610095
2025-01-12,133595000.0,-2485000.0,-0.018261316872427984,105.33806426177807,135461000.0,79000.0,0.0005835340000886381,105.77271449542445
2025-02-12,134104000.0,509000.0,0.003810022830195741,105.73940469150406,135568000.0,107000.0,0.0007898952466023431,105.85626385982458
2025-03-12,134491000.0,387000.0,0.0028858199606275727,106.04454957618769,135682000.0,114000.0,0.0008409064085919981,105.94527907049391
2025-04-12,135299000.0,808000.0,0.006007836955632719,106.68164794007492,135815000.0,133000.0,0.0009802331923173303,106.04913014960815
2025-05-12,136097000.0,798000.0,0.0058980480269625055,107.31086142322101,135884000.0,69000.0,0.0005080440304826418,106.10300777711852
2025-06-12,136808000.0,711000.0,0.005224215081890122,107.87147644391884,135857000.0,-27000.0,-0.00019869889022990198,106.08192522722315
2025-07-12,136835000.0,27000.0,0.00019735687971463657,107.89276562192003,135913000.0,56000.0,0.0004121981200821452,106.12565199737651
2025-08-12,136700000.0,-135000.0,-0.0009865896883107393,107.78631973191412,135923000.0,10000.0,0.00007357647907117053,106.13346034918962
2025-09-12,136145000.0,-555000.0,-0.004059985369422092,107.34870885077869,136027000.0,104000.0,0.0007651390861002185,106.21466720804587
2025-10-12,136690000.0,545000.0,0.004003084946197069,107.77843485117296,136028000.0,1000.0,7.351481691134848e-6,106.2154480432272
2025-11-12,136828000.0,138000.0,0.0010095837296071402,107.88724620540123,136078000.0,50000.0,0.00036757138236245476,106.25448980229271
2025-12-12,136762000.0,-66000.0,-0.00048235741222556785,107.83520599250944,136115000.0,37000.0,0.00027190287923102926,106.28338070400119
